ID,REQ_ID,SLA_FALL,PROJECT_NAME,OBJECT_NAME,SLA_FALL_DATE,ETA_FALL_DATE,PRIORITY,BUG_DETAILS,REASON_CATEGORY,FIX_DESCRIPTION,RESPONSIBLE,CREATE_DATE,FIX_DATE,INCIDENT_DATE,DATA_DOMAIN,DOMAIN_CRITICALITY,REQ_TYPE,REQ_STATUS,REQ_BEGIN_DATE,REQ_END_DATE,FIX_TIME_HOURS,WEEK_START,RISK_SCORE,I_REQ_ID,UP_REQ_ID,I_SCHEMA_NAME,COMMENTS,DEPENDENCY_COUNT,HAS_DEPENDENCY,ROOT_CAUSE_REQ_ID,ROOT_CAUSE_PROJECT_NAME,ROOT_CAUSE_OBJECT_NAME,ROOT_CAUSE_DOMAIN,ROOT_CAUSE_REASON_CATEGORY,DEPENDENCY_DEPTH,IS_CASCADE_INCIDENT,DOWNSTREAM_IMPACT_COUNT
1096,55877,0,SMRK,STAGE_MOEX_SMRK_RAW,,,Low,Процесс загрузки SMRK временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-28 15:38:19.000000,2026-05-28 17:15:19,2026-05-28 15:38:19.000000,РИТЕЙЛ,Low,,,,,1.62,2026-05-25,1,,,,,0,0,55877,SMRK,STAGE_MOEX_SMRK_RAW,РИТЕЙЛ,Не классифицировано,0,0,0
1083,55754,0,NLMKP,STAGE_MOEX_NLMKP_RAW,,,Low,Процесс загрузки NLMKP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-28 15:27:20.000000,2026-05-28 17:09:20,2026-05-28 15:27:20.000000,МЕТАЛЛУРГИЯ,Medium,,,,,1.7,2026-05-25,1,,,,,0,0,55754,NLMKP,STAGE_MOEX_NLMKP_RAW,МЕТАЛЛУРГИЯ,Не классифицировано,0,0,0
1091,55820,0,WAVE,STAGE_MOEX_WAVE_RAW,,,Low,Процесс загрузки WAVE временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-28 15:19:25.000000,2026-05-28 16:27:25,2026-05-28 15:19:25.000000,ИТ,Medium,,,,,1.13,2026-05-25,1,,,,,0,0,55820,WAVE,STAGE_MOEX_WAVE_RAW,ИТ,Не классифицировано,0,0,0
1076,55678,0,SNGSP,STAGE_MOEX_SNGSP_RAW,,,Medium,Процесс загрузки SNGSP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-28 14:48:53.000000,2026-05-28 16:08:53,2026-05-28 14:48:53.000000,НЕФТЬ И ГАЗ,High,,,,,1.33,2026-05-25,2,,,,,0,0,55678,SNGSP,STAGE_MOEX_SNGSP_RAW,НЕФТЬ И ГАЗ,Не классифицировано,0,0,0
1077,55686,0,YAKG,STAGE_MOEX_YAKG_RAW,,,Medium,Процесс загрузки YAKG временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-28 14:46:10.000000,2026-05-28 16:21:10,2026-05-28 14:46:10.000000,НЕФТЬ И ГАЗ,High,,,,,1.58,2026-05-25,2,,,,,0,0,55686,YAKG,STAGE_MOEX_YAKG_RAW,НЕФТЬ И ГАЗ,Не классифицировано,0,0,0
1105,55951,0,VITA,STAGE_MOEX_VITA_RAW,,,Low,Логическая ошибка инкремента: фильтр по дате (WHERE) отсек весь массив закрытия сессии из-за сдвига часовых поясов. Target Object: [STAGE_MOEX_VITA_RAW]. Сбой локализован в дневную смену.,Ошибка в коде/логике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-28 14:32:31.000000,2026-05-28 19:09:36,2026-05-28 14:32:31.000000,МЕДИЦИНА,Low,,,,,4.62,2026-05-25,1,,,,,0,0,55951,VITA,STAGE_MOEX_VITA_RAW,МЕДИЦИНА,Ошибка в коде / логике,0,0,0
1107,55964,0,SBMN,STAGE_MOEX_SBMN_RAW,,,Low,Disk Full Error. Недостаточно места на узле хранения для фиксации транзакции. Лог забил системный диск. Target Object: [STAGE_MOEX_SBMN_RAW]. Сбой локализован в дневную смену.,Другое,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-28 14:28:00.000000,2026-05-28 19:06:37,2026-05-28 14:28:00.000000,МАЙНИНГ,Low,,,,,4.64,2026-05-25,1,,,,,0,0,55964,SBMN,STAGE_MOEX_SBMN_RAW,МАЙНИНГ,Ошибка в коде / логике,0,0,0
1094,55851,0,FLOTP,STAGE_MOEX_FLOTP_RAW,,,Low,Параметры выгрузки переписаны вручную из консоли с неверным указанием временного диапазона (Date Range mismatch). Target Object: [STAGE_MOEX_FLOTP_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-28 14:15:57.000000,2026-05-28 19:09:15,2026-05-28 14:15:57.000000,ТРАНСПОРТ,Medium,,,,,4.89,2026-05-25,1,,,,,0,0,55851,FLOTP,STAGE_MOEX_FLOTP_RAW,ТРАНСПОРТ,Человеческий фактор,0,0,0
1102,55926,0,MTSS,STAGE_MOEX_MTSS_RAW,,,Low,"Сбой консистентности. Предыдущий инкремент завершен успешно, но целевой объект пуст. Данные не доехали. Target Object: [STAGE_MOEX_MTSS_RAW]. Сбой локализован в дневную смену.",Проблемы с зависимостями,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-28 13:50:42.000000,2026-05-28 19:10:10,2026-05-28 13:50:42.000000,ТЕЛЕКОМ,Low,,,,,5.32,2026-05-25,1,,,,,0,0,55926,MTSS,STAGE_MOEX_MTSS_RAW,ТЕЛЕКОМ,Ошибка в данных / источнике,0,0,0
1081,55746,0,SELG,STAGE_MOEX_SELG_RAW,,,Low,Сбой аутентификации. Дежурным инженером указан устаревший сервисный токен в параметрах ручного перезапуска. Target Object: [STAGE_MOEX_SELG_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-28 13:46:38.000000,2026-05-28 19:10:36,2026-05-28 13:46:38.000000,МЕТАЛЛУРГИЯ,Medium,,,,,5.4,2026-05-25,1,,,,,0,0,55746,SELG,STAGE_MOEX_SELG_RAW,МЕТАЛЛУРГИЯ,Человеческий фактор,0,0,0
1103,55927,0,RTKM,STAGE_MOEX_RTKM_RAW,,,Low,Data Lineage Error. Нарушена ссылочная целостность: EMITTER_ID отсутствует в системном справочнике. Target Object: [STAGE_MOEX_RTKM_RAW]. Сбой локализован в дневную смену.,Ошибки в данных/источнике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-28 13:26:02.000000,2026-05-28 19:07:21,2026-05-28 13:26:02.000000,ТЕЛЕКОМ,Low,,,,,5.69,2026-05-25,1,,,,,0,0,55927,RTKM,STAGE_MOEX_RTKM_RAW,ТЕЛЕКОМ,Проблемы с зависимостями,0,0,0
1082,55748,0,RUAL,STAGE_MOEX_RUAL_RAW,,,Low,Пайплайн заблокирован: администратор вручную выставил статус PAUSED для корневого дага в Airflow. Target Object: [STAGE_MOEX_RUAL_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-28 13:23:33.000000,2026-05-28 19:11:47,2026-05-28 13:23:33.000000,МЕТАЛЛУРГИЯ,Medium,,,,,5.8,2026-05-25,1,,,,,0,0,55748,RUAL,STAGE_MOEX_RUAL_RAW,МЕТАЛЛУРГИЯ,Человеческий фактор,0,0,0
1090,55808,0,NENG,STAGE_MOEX_NENG_RAW,,,Medium,SSL: CERTIFICATE_VERIFY_FAILED. Ошибка проверки сертификата безопасности магистрального шлюза. Target Object: [STAGE_MOEX_NENG_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-28 13:19:10.000000,2026-05-28 19:10:53,2026-05-28 13:19:10.000000,ЭНЕРГЕТИКА,High,,,,,5.86,2026-05-25,2,,,,,0,0,55808,NENG,STAGE_MOEX_NENG_RAW,ЭНЕРГЕТИКА,Инфраструктурный сбой,0,0,0
1099,55893,0,KAZM,STAGE_MOEX_KAZM_RAW,,,Low,Процесс загрузки KAZM временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-28 12:36:21.000000,2026-05-28 14:31:21,2026-05-28 12:36:21.000000,ХИМИЯ,Low,,,,,1.92,2026-05-25,1,,,,,0,0,55893,KAZM,STAGE_MOEX_KAZM_RAW,ХИМИЯ,Не классифицировано,0,0,0
1100,55894,0,KZOS,STAGE_MOEX_KZOS_RAW,,,Low,Процесс загрузки KZOS временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-28 12:18:45.000000,2026-05-28 13:37:45,2026-05-28 12:18:45.000000,ХИМИЯ,Low,,,,,1.32,2026-05-25,1,,,,,0,0,55894,KZOS,STAGE_MOEX_KZOS_RAW,ХИМИЯ,Не классифицировано,0,0,0
1104,55943,0,MDMGP,STAGE_MOEX_MDMGP_RAW,,,Low,Процесс загрузки MDMGP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-28 12:17:15.000000,2026-05-28 13:22:15,2026-05-28 12:17:15.000000,МЕДИЦИНА,Low,,,,,1.08,2026-05-25,1,,,,,0,0,55943,MDMGP,STAGE_MOEX_MDMGP_RAW,МЕДИЦИНА,Не классифицировано,0,0,0
1089,55799,0,YAKG_E,STAGE_MOEX_YAKG_E_RAW,,,Medium,Disk Full Error. Недостаточно места на узле хранения для фиксации транзакции. Лог забил системный диск. Target Object: [STAGE_MOEX_YAKG_E_RAW]. Сбой локализован в дневную смену.,Другое,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-28 11:45:41.000000,2026-05-28 19:06:43,2026-05-28 11:45:41.000000,ЭНЕРГЕТИКА,High,,,,,7.35,2026-05-25,2,,,,,0,0,55799,YAKG_E,STAGE_MOEX_YAKG_E_RAW,ЭНЕРГЕТИКА,Ошибка в коде / логике,0,0,0
1053,55433,1,RUAL,STAGE_MOEX_RUAL_RAW,2026-05-27 19:15:00,2026-05-27 19:36:00,Medium,DataOverflowError. Значение объема выпуска (ISSUESIZE) превышает лимит типа данных INT в целевой таблице. Target Object: [STAGE_MOEX_RUAL_RAW]. Нарушен регламент поставки (SLA).,Проблемы с зависимостями,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Гайсин К.Д.,2026-05-27 13:10:36.000000,2026-05-27 20:01:00,2026-05-27 19:15:00.000000,МЕТАЛЛУРГИЯ,Medium,,,,,6.84,2026-05-25,2,,,,,0,0,55433,RUAL,STAGE_MOEX_RUAL_RAW,МЕТАЛЛУРГИЯ,Ошибка в данных / источнике,0,0,0
1054,55443,1,NMTL,STAGE_MOEX_NMTL_RAW,2026-05-27 19:15:00,2026-05-27 19:40:00,Medium,Процесс загрузки NMTL критически завис. Первое аномальное поведение зафиксировано в 12:27. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:50 и ручной перезапуск пайплайна.,Куликов Н.С.,2026-05-27 12:27:36.000000,2026-05-27 19:50:00,2026-05-27 19:15:00.000000,МЕТАЛЛУРГИЯ,Medium,,,,,7.37,2026-05-25,2,,,,,0,0,55443,NMTL,STAGE_MOEX_NMTL_RAW,МЕТАЛЛУРГИЯ,Не классифицировано,0,0,0
